"","study","pat.con","id","trial","reward","pun","choices","fullid"
"64250",1,0,429,50,0,1,1,429
"64251",1,0,429,51,1,0,1,429
"64252",1,0,429,52,0,1,1,429
"64253",1,0,429,53,0,1,1,429
"64254",1,0,429,54,1,0,2,429
"64255",1,0,429,55,1,0,1,429
"64256",1,0,429,56,0,1,1,429
"64257",1,0,429,57,0,1,1,429
"64258",1,0,429,58,1,0,2,429
"64259",1,0,429,59,1,0,2,429
"64260",1,0,429,60,1,0,2,429
"64261",1,0,429,61,0,1,1,429
"64262",1,0,429,62,0,1,2,429
"64263",1,0,429,63,0,1,2,429
"64264",1,0,429,64,0,1,2,429
"64265",1,0,429,65,0,1,2,429
"64266",1,0,429,66,0,1,2,429
"64267",1,0,429,67,0,1,2,429
"64268",1,0,429,68,0,1,2,429
"64269",1,0,429,69,0,1,2,429
"64270",1,0,429,70,0,1,2,429
"64271",1,0,429,71,0,1,2,429
"64272",1,0,429,72,0,1,2,429
"64273",1,0,429,73,1,0,2,429
"64274",1,0,429,74,0,1,2,429
"64275",1,0,429,75,0,1,2,429
"64276",1,0,429,76,0,1,2,429
"64277",1,0,429,77,1,0,2,429
"64278",1,0,429,78,1,0,2,429
"64279",1,0,429,79,1,0,1,429
"64280",1,0,429,80,1,0,1,429
"64281",1,0,429,81,1,0,1,429
"64282",1,0,429,82,1,0,1,429
"64283",1,0,429,83,1,0,1,429
"64284",1,0,429,84,0,1,1,429
"64285",1,0,429,85,1,0,1,429
"64286",1,0,429,86,1,0,1,429
"64287",1,0,429,87,1,0,1,429
"64288",1,0,429,88,1,0,1,429
"64289",1,0,429,89,1,0,1,429
"64290",1,0,429,90,1,0,1,429
"64291",1,0,429,91,0,1,1,429
"64292",1,0,429,92,0,1,1,429
"64293",1,0,429,93,0,1,2,429
"64294",1,0,429,94,0,1,2,429
"64295",1,0,429,95,0,1,2,429
"64296",1,0,429,96,0,1,2,429
"64297",1,0,429,97,0,1,2,429
"64298",1,0,429,98,1,0,2,429
"64299",1,0,429,99,0,1,2,429
"64300",1,0,429,100,0,1,2,429
"64301",1,0,429,101,0,1,2,429
"64302",1,0,429,102,0,1,2,429
"64303",1,0,429,103,0,1,2,429
"64304",1,0,429,104,0,1,2,429
"64305",1,0,429,105,1,0,2,429
"64306",1,0,429,106,1,0,2,429
"64307",1,0,429,107,1,0,2,429
"64308",1,0,429,108,0,1,2,429
"64309",1,0,429,109,1,0,2,429
"64310",1,0,429,110,1,0,2,429
"64311",1,0,429,111,1,0,1,429
"64312",1,0,429,112,0,1,1,429
"64313",1,0,429,113,1,0,1,429
"64314",1,0,429,114,1,0,1,429
"64315",1,0,429,115,0,1,1,429
"64316",1,0,429,116,0,1,1,429
"64317",1,0,429,117,1,0,1,429
"64318",1,0,429,118,1,0,1,429
"64319",1,0,429,119,1,0,1,429
"64320",1,0,429,120,0,1,1,429
"64321",1,0,429,121,0,1,2,429
"64322",1,0,429,122,0,1,2,429
"64323",1,0,429,123,0,1,2,429
"64324",1,0,429,124,0,1,2,429
"64325",1,0,429,125,0,1,2,429
"64326",1,0,429,126,0,1,2,429
"64327",1,0,429,127,0,1,2,429
"64328",1,0,429,128,1,0,2,429
"64329",1,0,429,129,0,1,1,429
"64330",1,0,429,130,0,1,2,429
"64331",1,0,429,131,0,1,2,429
"64332",1,0,429,132,0,1,2,429
"64333",1,0,429,133,1,0,2,429
"64334",1,0,429,134,0,1,1,429
"64335",1,0,429,135,0,1,2,429
"64336",1,0,429,136,1,0,2,429
"64337",1,0,429,137,1,0,2,429
"64338",1,0,429,138,1,0,2,429
"64339",1,0,429,139,0,1,1,429
"64340",1,0,429,140,1,0,1,429
"64341",1,0,429,141,1,0,1,429
"64342",1,0,429,142,1,0,1,429
"64343",1,0,429,143,0,1,1,429
"64344",1,0,429,144,1,0,1,429
"64345",1,0,429,145,0,1,1,429
"64346",1,0,429,146,1,0,2,429
"64347",1,0,429,147,1,0,1,429
"64348",1,0,429,148,1,0,1,429
"64349",1,0,429,149,1,0,1,429
"64350",1,0,429,150,1,0,1,429
"64351",1,0,430,1,0,1,2,430
"64352",1,0,430,2,0,1,2,430
"64353",1,0,430,3,1,0,2,430
"64354",1,0,430,4,0,1,1,430
"64355",1,0,430,5,0,1,2,430
"64356",1,0,430,6,1,0,2,430
"64357",1,0,430,7,0,1,1,430
"64358",1,0,430,8,0,1,1,430
"64359",1,0,430,9,0,1,1,430
"64360",1,0,430,10,0,1,2,430
"64361",1,0,430,11,1,0,2,430
"64362",1,0,430,12,0,1,2,430
"64363",1,0,430,13,0,1,2,430
"64364",1,0,430,14,0,1,2,430
"64365",1,0,430,15,0,1,2,430
"64366",1,0,430,16,1,0,2,430
"64367",1,0,430,17,1,0,2,430
"64368",1,0,430,18,1,0,1,430
"64369",1,0,430,19,1,0,1,430
"64370",1,0,430,20,1,0,1,430
"64371",1,0,430,21,1,0,1,430
"64372",1,0,430,22,1,0,1,430
"64373",1,0,430,23,1,0,1,430
"64374",1,0,430,24,1,0,1,430
"64375",1,0,430,25,1,0,1,430
"64376",1,0,430,26,1,0,1,430
"64377",1,0,430,27,1,0,1,430
"64378",1,0,430,28,1,0,1,430
"64379",1,0,430,29,0,1,1,430
"64380",1,0,430,30,1,0,2,430
"64381",1,0,430,31,0,1,2,430
"64382",1,0,430,32,0,1,2,430
"64383",1,0,430,33,0,1,2,430
"64384",1,0,430,34,0,1,2,430
"64385",1,0,430,35,0,1,2,430
"64386",1,0,430,36,0,1,2,430
"64387",1,0,430,37,0,1,2,430
"64388",1,0,430,38,0,1,2,430
"64389",1,0,430,39,0,1,2,430
"64390",1,0,430,40,0,1,2,430
"64391",1,0,430,41,0,1,2,430
"64392",1,0,430,42,0,1,2,430
"64393",1,0,430,43,0,1,2,430
"64394",1,0,430,44,0,1,2,430
"64395",1,0,430,45,0,1,2,430
"64396",1,0,430,46,1,0,2,430
"64397",1,0,430,47,1,0,2,430
"64398",1,0,430,48,1,0,1,430
"64399",1,0,430,49,1,0,1,430
"64400",1,0,430,50,0,1,1,430
"64401",1,0,430,51,1,0,2,430
"64402",1,0,430,52,0,1,1,430
"64403",1,0,430,53,0,1,2,430
"64404",1,0,430,54,1,0,2,430
"64405",1,0,430,55,1,0,2,430
"64406",1,0,430,56,0,1,1,430
"64407",1,0,430,57,0,1,2,430
"64408",1,0,430,58,1,0,2,430
"64409",1,0,430,59,1,0,2,430
"64410",1,0,430,60,1,0,2,430
"64411",1,0,430,61,0,1,1,430
"64412",1,0,430,62,0,1,2,430
"64413",1,0,430,63,0,1,2,430
"64414",1,0,430,64,0,1,2,430
"64415",1,0,430,65,0,1,2,430
"64416",1,0,430,66,0,1,2,430
"64417",1,0,430,67,0,1,2,430
"64418",1,0,430,68,0,1,2,430
"64419",1,0,430,69,0,1,2,430
"64420",1,0,430,70,0,1,2,430
"64421",1,0,430,71,0,1,2,430
"64422",1,0,430,72,0,1,2,430
"64423",1,0,430,73,1,0,2,430
"64424",1,0,430,74,0,1,1,430
"64425",1,0,430,75,0,1,2,430
"64426",1,0,430,76,0,1,2,430
"64427",1,0,430,77,1,0,2,430
"64428",1,0,430,78,1,0,2,430
"64429",1,0,430,79,1,0,1,430
"64430",1,0,430,80,1,0,1,430
"64431",1,0,430,81,1,0,1,430
"64432",1,0,430,82,1,0,1,430
"64433",1,0,430,83,1,0,1,430
"64434",1,0,430,84,0,1,1,430
"64435",1,0,430,85,1,0,1,430
"64436",1,0,430,86,1,0,1,430
"64437",1,0,430,87,1,0,1,430
"64438",1,0,430,88,1,0,1,430
"64439",1,0,430,89,1,0,1,430
"64440",1,0,430,90,1,0,1,430
"64441",1,0,430,91,0,1,1,430
"64442",1,0,430,92,0,1,1,430
"64443",1,0,430,93,0,1,2,430
"64444",1,0,430,94,0,1,2,430
"64445",1,0,430,95,0,1,2,430
"64446",1,0,430,96,0,1,2,430
"64447",1,0,430,97,0,1,2,430
"64448",1,0,430,98,1,0,2,430
"64449",1,0,430,99,0,1,1,430
"64450",1,0,430,100,0,1,2,430
"64451",1,0,430,101,0,1,2,430
"64452",1,0,430,102,0,1,2,430
"64453",1,0,430,103,0,1,2,430
"64454",1,0,430,104,0,1,2,430
"64455",1,0,430,105,1,0,2,430
"64456",1,0,430,106,1,0,1,430
"64457",1,0,430,107,1,0,1,430
"64458",1,0,430,108,0,1,1,430
"64459",1,0,430,109,1,0,2,430
"64460",1,0,430,110,1,0,1,430
"64461",1,0,430,111,1,0,1,430
"64462",1,0,430,112,0,1,1,430
"64463",1,0,430,113,1,0,1,430
"64464",1,0,430,114,1,0,1,430
"64465",1,0,430,115,0,1,1,430
"64466",1,0,430,116,0,1,1,430
"64467",1,0,430,117,1,0,1,430
"64468",1,0,430,118,1,0,1,430
"64469",1,0,430,119,1,0,1,430
"64470",1,0,430,120,0,1,1,430
"64471",1,0,430,121,0,1,1,430
"64472",1,0,430,122,0,1,2,430
"64473",1,0,430,123,0,1,2,430
"64474",1,0,430,124,0,1,2,430
"64475",1,0,430,125,0,1,2,430
"64476",1,0,430,126,0,1,2,430
"64477",1,0,430,127,0,1,2,430
"64478",1,0,430,128,1,0,2,430
"64479",1,0,430,129,0,1,2,430
"64480",1,0,430,130,0,1,2,430
"64481",1,0,430,131,0,1,2,430
"64482",1,0,430,132,0,1,2,430
"64483",1,0,430,133,1,0,2,430
"64484",1,0,430,134,0,1,1,430
"64485",1,0,430,135,0,1,1,430
"64486",1,0,430,136,1,0,2,430
"64487",1,0,430,137,1,0,1,430
"64488",1,0,430,138,1,0,1,430
"64489",1,0,430,139,0,1,1,430
"64490",1,0,430,140,1,0,2,430
"64491",1,0,430,141,1,0,2,430
"64492",1,0,430,142,1,0,2,430
"64493",1,0,430,143,0,1,1,430
"64494",1,0,430,144,1,0,2,430
"64495",1,0,430,145,0,1,1,430
"64496",1,0,430,146,1,0,1,430
"64497",1,0,430,147,1,0,1,430
"64498",1,0,430,148,1,0,1,430
"64499",1,0,430,149,1,0,1,430
"64500",1,0,430,150,1,0,1,430
"64501",1,0,431,1,0,1,2,431
"64502",1,0,431,2,0,1,1,431
"64503",1,0,431,3,1,0,2,431
"64504",1,0,431,4,0,1,2,431
"64505",1,0,431,5,0,1,2,431
"64506",1,0,431,6,1,0,1,431
"64507",1,0,431,7,0,1,2,431
"64508",1,0,431,8,0,1,1,431
"64509",1,0,431,9,0,1,2,431
"64510",1,0,431,10,0,1,2,431
"64511",1,0,431,11,1,0,1,431
"64512",1,0,431,12,0,1,2,431
"64513",1,0,431,13,0,1,1,431
"64514",1,0,431,14,0,1,1,431
"64515",1,0,431,15,0,1,1,431
"64516",1,0,431,16,1,0,1,431
"64517",1,0,431,17,1,0,2,431
"64518",1,0,431,18,1,0,2,431
"64519",1,0,431,19,1,0,2,431
"64520",1,0,431,20,1,0,2,431
"64521",1,0,431,21,1,0,1,431
"64522",1,0,431,22,1,0,1,431
"64523",1,0,431,23,1,0,2,431
"64524",1,0,431,24,1,0,2,431
"64525",1,0,431,25,1,0,2,431
"64526",1,0,431,26,1,0,1,431
"64527",1,0,431,27,1,0,2,431
"64528",1,0,431,28,1,0,2,431
"64529",1,0,431,29,0,1,1,431
"64530",1,0,431,30,1,0,2,431
"64531",1,0,431,31,0,1,2,431
"64532",1,0,431,32,0,1,1,431
"64533",1,0,431,33,0,1,2,431
"64534",1,0,431,34,0,1,1,431
"64535",1,0,431,35,0,1,2,431
"64536",1,0,431,36,0,1,1,431
"64537",1,0,431,37,0,1,1,431
"64538",1,0,431,38,0,1,2,431
"64539",1,0,431,39,0,1,1,431
"64540",1,0,431,40,0,1,2,431
"64541",1,0,431,41,0,1,1,431
"64542",1,0,431,42,0,1,2,431
"64543",1,0,431,43,0,1,2,431
"64544",1,0,431,44,0,1,2,431
"64545",1,0,431,45,0,1,2,431
"64546",1,0,431,46,1,0,2,431
"64547",1,0,431,47,1,0,2,431
"64548",1,0,431,48,1,0,1,431
"64549",1,0,431,49,1,0,2,431
"64550",1,0,431,50,0,1,1,431
"64551",1,0,431,51,1,0,2,431
"64552",1,0,431,52,0,1,1,431
"64553",1,0,431,53,0,1,2,431
"64554",1,0,431,54,1,0,2,431
"64555",1,0,431,55,1,0,1,431
"64556",1,0,431,56,0,1,2,431
"64557",1,0,431,57,0,1,2,431
"64558",1,0,431,58,1,0,2,431
"64559",1,0,431,59,1,0,2,431
"64560",1,0,431,60,1,0,1,431
"64561",1,0,431,61,0,1,1,431
"64562",1,0,431,62,0,1,1,431
"64563",1,0,431,63,0,1,1,431
"64564",1,0,431,64,0,1,2,431
"64565",1,0,431,65,0,1,1,431
"64566",1,0,431,66,0,1,2,431
"64567",1,0,431,67,0,1,2,431
"64568",1,0,431,68,0,1,2,431
"64569",1,0,431,69,0,1,2,431
"64570",1,0,431,70,0,1,2,431
"64571",1,0,431,71,0,1,2,431
"64572",1,0,431,72,0,1,2,431
"64573",1,0,431,73,1,0,2,431
"64574",1,0,431,74,0,1,2,431
"64575",1,0,431,75,0,1,2,431
"64576",1,0,431,76,0,1,2,431
"64577",1,0,431,77,1,0,2,431
"64578",1,0,431,78,1,0,1,431
"64579",1,0,431,79,1,0,2,431
"64580",1,0,431,80,1,0,2,431
"64581",1,0,431,81,1,0,2,431
"64582",1,0,431,82,1,0,2,431
"64583",1,0,431,83,1,0,2,431
"64584",1,0,431,84,0,1,1,431
"64585",1,0,431,85,1,0,1,431
"64586",1,0,431,86,1,0,2,431
"64587",1,0,431,87,1,0,1,431
"64588",1,0,431,88,1,0,1,431
"64589",1,0,431,89,1,0,2,431
"64590",1,0,431,90,1,0,1,431
"64591",1,0,431,91,0,1,2,431
"64592",1,0,431,92,0,1,1,431
"64593",1,0,431,93,0,1,2,431
"64594",1,0,431,94,0,1,2,431
"64595",1,0,431,95,0,1,1,431
"64596",1,0,431,96,0,1,2,431
"64597",1,0,431,97,0,1,2,431
"64598",1,0,431,98,1,0,2,431
"64599",1,0,431,99,0,1,2,431
"64600",1,0,431,100,0,1,2,431
"64601",1,0,431,101,0,1,2,431
"64602",1,0,431,102,0,1,1,431
"64603",1,0,431,103,0,1,2,431
"64604",1,0,431,104,0,1,2,431
"64605",1,0,431,105,1,0,2,431
"64606",1,0,431,106,1,0,2,431
"64607",1,0,431,107,1,0,1,431
"64608",1,0,431,108,0,1,2,431
"64609",1,0,431,109,1,0,1,431
"64610",1,0,431,110,1,0,2,431
"64611",1,0,431,111,1,0,2,431
"64612",1,0,431,112,0,1,2,431
"64613",1,0,431,113,1,0,1,431
"64614",1,0,431,114,1,0,1,431
"64615",1,0,431,115,0,1,2,431
"64616",1,0,431,116,0,1,2,431
"64617",1,0,431,117,1,0,2,431
"64618",1,0,431,118,1,0,2,431
"64619",1,0,431,119,1,0,2,431
"64620",1,0,431,120,0,1,1,431
"64621",1,0,431,121,0,1,2,431
"64622",1,0,431,122,0,1,2,431
"64623",1,0,431,123,0,1,2,431
"64624",1,0,431,124,0,1,1,431
"64625",1,0,431,125,0,1,2,431
"64626",1,0,431,126,0,1,1,431
"64627",1,0,431,127,0,1,2,431
"64628",1,0,431,128,1,0,2,431
"64629",1,0,431,129,0,1,1,431
"64630",1,0,431,130,0,1,2,431
"64631",1,0,431,131,0,1,1,431
"64632",1,0,431,132,0,1,2,431
"64633",1,0,431,133,1,0,1,431
"64634",1,0,431,134,0,1,2,431
"64635",1,0,431,135,0,1,2,431
"64636",1,0,431,136,1,0,2,431
"64637",1,0,431,137,1,0,2,431
"64638",1,0,431,138,1,0,1,431
"64639",1,0,431,139,0,1,1,431
"64640",1,0,431,140,1,0,2,431
"64641",1,0,431,141,1,0,2,431
"64642",1,0,431,142,1,0,2,431
"64643",1,0,431,143,0,1,2,431
"64644",1,0,431,144,1,0,2,431
"64645",1,0,431,145,0,1,2,431
"64646",1,0,431,146,1,0,2,431
"64647",1,0,431,147,1,0,1,431
"64648",1,0,431,148,1,0,1,431
"64649",1,0,431,149,1,0,2,431
"64650",1,0,431,150,1,0,2,431
"64651",1,0,432,1,0,1,2,432
"64652",1,0,432,2,0,1,2,432
"64653",1,0,432,3,1,0,2,432
"64654",1,0,432,4,0,1,1,432
"64655",1,0,432,5,0,1,2,432
"64656",1,0,432,6,1,0,2,432
"64657",1,0,432,7,0,1,2,432
"64658",1,0,432,8,0,1,2,432
"64659",1,0,432,9,0,1,2,432
"64660",1,0,432,10,0,1,2,432
"64661",1,0,432,11,1,0,2,432
"64662",1,0,432,12,0,1,2,432
"64663",1,0,432,13,0,1,2,432
"64664",1,0,432,14,0,1,2,432
"64665",1,0,432,15,0,1,2,432
"64666",1,0,432,16,1,0,2,432
"64667",1,0,432,17,1,0,2,432
"64668",1,0,432,18,1,0,1,432
"64669",1,0,432,19,1,0,1,432
"64670",1,0,432,20,1,0,1,432
"64671",1,0,432,21,1,0,1,432
"64672",1,0,432,22,1,0,1,432
"64673",1,0,432,23,1,0,1,432
"64674",1,0,432,24,1,0,1,432
"64675",1,0,432,25,1,0,1,432
"64676",1,0,432,26,1,0,1,432
"64677",1,0,432,27,1,0,1,432
"64678",1,0,432,28,1,0,1,432
"64679",1,0,432,29,0,1,1,432
"64680",1,0,432,30,1,0,1,432
"64681",1,0,432,31,0,1,1,432
"64682",1,0,432,32,0,1,1,432
"64683",1,0,432,33,0,1,2,432
"64684",1,0,432,34,0,1,2,432
"64685",1,0,432,35,0,1,2,432
"64686",1,0,432,36,0,1,2,432
"64687",1,0,432,37,0,1,2,432
"64688",1,0,432,38,0,1,2,432
"64689",1,0,432,39,0,1,2,432
"64690",1,0,432,40,0,1,2,432
"64691",1,0,432,41,0,1,2,432
"64692",1,0,432,42,0,1,2,432
"64693",1,0,432,43,0,1,2,432
"64694",1,0,432,44,0,1,2,432
"64695",1,0,432,45,0,1,2,432
"64696",1,0,432,46,1,0,2,432
"64697",1,0,432,47,1,0,2,432
"64698",1,0,432,48,1,0,2,432
"64699",1,0,432,49,1,0,2,432
"64700",1,0,432,50,0,1,1,432
"64701",1,0,432,51,1,0,1,432
"64702",1,0,432,52,0,1,1,432
"64703",1,0,432,53,0,1,1,432
"64704",1,0,432,54,1,0,1,432
"64705",1,0,432,55,1,0,1,432
"64706",1,0,432,56,0,1,1,432
"64707",1,0,432,57,0,1,1,432
"64708",1,0,432,58,1,0,2,432
"64709",1,0,432,59,1,0,1,432
"64710",1,0,432,60,1,0,1,432
"64711",1,0,432,61,0,1,1,432
"64712",1,0,432,62,0,1,1,432
"64713",1,0,432,63,0,1,1,432
"64714",1,0,432,64,0,1,2,432
"64715",1,0,432,65,0,1,2,432
"64716",1,0,432,66,0,1,2,432
"64717",1,0,432,67,0,1,2,432
"64718",1,0,432,68,0,1,2,432
"64719",1,0,432,69,0,1,2,432
"64720",1,0,432,70,0,1,2,432
"64721",1,0,432,71,0,1,2,432
"64722",1,0,432,72,0,1,2,432
"64723",1,0,432,73,1,0,2,432
"64724",1,0,432,74,0,1,2,432
"64725",1,0,432,75,0,1,2,432
"64726",1,0,432,76,0,1,2,432
"64727",1,0,432,77,1,0,2,432
"64728",1,0,432,78,1,0,2,432
"64729",1,0,432,79,1,0,1,432
"64730",1,0,432,80,1,0,2,432
"64731",1,0,432,81,1,0,1,432
"64732",1,0,432,82,1,0,1,432
"64733",1,0,432,83,1,0,1,432
"64734",1,0,432,84,0,1,1,432
"64735",1,0,432,85,1,0,1,432
"64736",1,0,432,86,1,0,1,432
"64737",1,0,432,87,1,0,1,432
"64738",1,0,432,88,1,0,1,432
"64739",1,0,432,89,1,0,1,432
"64740",1,0,432,90,1,0,1,432
"64741",1,0,432,91,0,1,1,432
"64742",1,0,432,92,0,1,1,432
"64743",1,0,432,93,0,1,2,432
"64744",1,0,432,94,0,1,2,432
"64745",1,0,432,95,0,1,2,432
"64746",1,0,432,96,0,1,2,432
"64747",1,0,432,97,0,1,2,432
"64748",1,0,432,98,1,0,2,432
"64749",1,0,432,99,0,1,2,432
"64750",1,0,432,100,0,1,2,432
"64751",1,0,432,101,0,1,2,432
"64752",1,0,432,102,0,1,2,432
"64753",1,0,432,103,0,1,2,432
"64754",1,0,432,104,0,1,2,432
"64755",1,0,432,105,1,0,2,432
"64756",1,0,432,106,1,0,2,432
"64757",1,0,432,107,1,0,1,432
"64758",1,0,432,108,0,1,1,432
"64759",1,0,432,109,1,0,2,432
"64760",1,0,432,110,1,0,1,432
"64761",1,0,432,111,1,0,1,432
"64762",1,0,432,112,0,1,1,432
"64763",1,0,432,113,1,0,1,432
"64764",1,0,432,114,1,0,1,432
"64765",1,0,432,115,0,1,1,432
"64766",1,0,432,116,0,1,1,432
"64767",1,0,432,117,1,0,1,432
"64768",1,0,432,118,1,0,1,432
"64769",1,0,432,119,1,0,1,432
"64770",1,0,432,120,0,1,1,432
"64771",1,0,432,121,0,1,1,432
"64772",1,0,432,122,0,1,1,432
"64773",1,0,432,123,0,1,1,432
"64774",1,0,432,124,0,1,2,432
"64775",1,0,432,125,0,1,2,432
"64776",1,0,432,126,0,1,2,432
"64777",1,0,432,127,0,1,2,432
"64778",1,0,432,128,1,0,2,432
"64779",1,0,432,129,0,1,2,432
"64780",1,0,432,130,0,1,2,432
"64781",1,0,432,131,0,1,2,432
"64782",1,0,432,132,0,1,2,432
"64783",1,0,432,133,1,0,2,432
"64784",1,0,432,134,0,1,2,432
"64785",1,0,432,135,0,1,2,432
"64786",1,0,432,136,1,0,2,432
"64787",1,0,432,137,1,0,2,432
"64788",1,0,432,138,1,0,2,432
"64789",1,0,432,139,0,1,2,432
"64790",1,0,432,140,1,0,2,432
"64791",1,0,432,141,1,0,2,432
"64792",1,0,432,142,1,0,2,432
"64793",1,0,432,143,0,1,1,432
"64794",1,0,432,144,1,0,1,432
"64795",1,0,432,145,0,1,1,432
"64796",1,0,432,146,1,0,1,432
"64797",1,0,432,147,1,0,1,432
"64798",1,0,432,148,1,0,1,432
"64799",1,0,432,149,1,0,1,432
"64800",1,0,432,150,1,0,1,432
"64801",1,0,433,1,0,1,1,433
"64802",1,0,433,2,0,1,2,433
"64803",1,0,433,3,1,0,2,433
"64804",1,0,433,4,0,1,2,433
"64805",1,0,433,5,0,1,2,433
"64806",1,0,433,6,1,0,2,433
"64807",1,0,433,7,0,1,2,433
"64808",1,0,433,8,0,1,2,433
"64809",1,0,433,9,0,1,2,433
"64810",1,0,433,10,0,1,2,433
"64811",1,0,433,11,1,0,2,433
"64812",1,0,433,12,0,1,2,433
"64813",1,0,433,13,0,1,2,433
"64814",1,0,433,14,0,1,2,433
"64815",1,0,433,15,0,1,2,433
"64816",1,0,433,16,1,0,2,433
"64817",1,0,433,17,1,0,2,433
"64818",1,0,433,18,1,0,2,433
"64819",1,0,433,19,1,0,2,433
"64820",1,0,433,20,1,0,1,433
"64821",1,0,433,21,1,0,1,433
"64822",1,0,433,22,1,0,1,433
"64823",1,0,433,23,1,0,1,433
"64824",1,0,433,24,1,0,1,433
"64825",1,0,433,25,1,0,1,433
"64826",1,0,433,26,1,0,1,433
"64827",1,0,433,27,1,0,1,433
"64828",1,0,433,28,1,0,1,433
"64829",1,0,433,29,0,1,1,433
"64830",1,0,433,30,1,0,1,433
"64831",1,0,433,31,0,1,1,433
"64832",1,0,433,32,0,1,1,433
"64833",1,0,433,33,0,1,1,433
"64834",1,0,433,34,0,1,1,433
"64835",1,0,433,35,0,1,2,433
"64836",1,0,433,36,0,1,2,433
"64837",1,0,433,37,0,1,2,433
"64838",1,0,433,38,0,1,2,433
"64839",1,0,433,39,0,1,2,433
"64840",1,0,433,40,0,1,2,433
"64841",1,0,433,41,0,1,2,433
"64842",1,0,433,42,0,1,2,433
"64843",1,0,433,43,0,1,2,433
"64844",1,0,433,44,0,1,2,433
"64845",1,0,433,45,0,1,2,433
"64846",1,0,433,46,1,0,2,433
"64847",1,0,433,47,1,0,2,433
"64848",1,0,433,48,1,0,2,433
"64849",1,0,433,49,1,0,2,433
"64850",1,0,433,50,0,1,2,433
"64851",1,0,433,51,1,0,2,433
"64852",1,0,433,52,0,1,2,433
"64853",1,0,433,53,0,1,2,433
"64854",1,0,433,54,1,0,2,433
"64855",1,0,433,55,1,0,2,433
"64856",1,0,433,56,0,1,2,433
"64857",1,0,433,57,0,1,2,433
"64858",1,0,433,58,1,0,2,433
"64859",1,0,433,59,1,0,2,433
"64860",1,0,433,60,1,0,2,433
"64861",1,0,433,61,0,1,2,433
"64862",1,0,433,62,0,1,2,433
"64863",1,0,433,63,0,1,2,433
"64864",1,0,433,64,0,1,2,433
"64865",1,0,433,65,0,1,2,433
"64866",1,0,433,66,0,1,2,433
"64867",1,0,433,67,0,1,2,433
"64868",1,0,433,68,0,1,2,433
"64869",1,0,433,69,0,1,2,433
"64870",1,0,433,70,0,1,2,433
"64871",1,0,433,71,0,1,2,433
"64872",1,0,433,72,0,1,2,433
"64873",1,0,433,73,1,0,2,433
"64874",1,0,433,74,0,1,2,433
"64875",1,0,433,75,0,1,2,433
"64876",1,0,433,76,0,1,2,433
"64877",1,0,433,77,1,0,2,433
"64878",1,0,433,78,1,0,2,433
"64879",1,0,433,79,1,0,2,433
"64880",1,0,433,80,1,0,2,433
"64881",1,0,433,81,1,0,1,433
"64882",1,0,433,82,1,0,1,433
"64883",1,0,433,83,1,0,1,433
"64884",1,0,433,84,0,1,1,433
"64885",1,0,433,85,1,0,1,433
"64886",1,0,433,86,1,0,1,433
"64887",1,0,433,87,1,0,1,433
"64888",1,0,433,88,1,0,1,433
"64889",1,0,433,89,1,0,1,433
"64890",1,0,433,90,1,0,1,433
"64891",1,0,433,91,0,1,1,433
"64892",1,0,433,92,0,1,1,433
"64893",1,0,433,93,0,1,1,433
"64894",1,0,433,94,0,1,1,433
"64895",1,0,433,95,0,1,2,433
"64896",1,0,433,96,0,1,2,433
"64897",1,0,433,97,0,1,2,433
"64898",1,0,433,98,1,0,2,433
"64899",1,0,433,99,0,1,2,433
"64900",1,0,433,100,0,1,2,433
"64901",1,0,433,101,0,1,2,433
"64902",1,0,433,102,0,1,2,433
"64903",1,0,433,103,0,1,2,433
"64904",1,0,433,104,0,1,2,433
"64905",1,0,433,105,1,0,2,433
"64906",1,0,433,106,1,0,2,433
"64907",1,0,433,107,1,0,2,433
"64908",1,0,433,108,0,1,2,433
"64909",1,0,433,109,1,0,2,433
"64910",1,0,433,110,1,0,2,433
"64911",1,0,433,111,1,0,2,433
"64912",1,0,433,112,0,1,1,433
"64913",1,0,433,113,1,0,2,433
"64914",1,0,433,114,1,0,2,433
"64915",1,0,433,115,0,1,1,433
"64916",1,0,433,116,0,1,2,433
"64917",1,0,433,117,1,0,2,433
"64918",1,0,433,118,1,0,2,433
"64919",1,0,433,119,1,0,1,433
"64920",1,0,433,120,0,1,2,433
"64921",1,0,433,121,0,1,2,433
"64922",1,0,433,122,0,1,2,433
"64923",1,0,433,123,0,1,2,433
"64924",1,0,433,124,0,1,2,433
"64925",1,0,433,125,0,1,2,433
"64926",1,0,433,126,0,1,2,433
"64927",1,0,433,127,0,1,2,433
"64928",1,0,433,128,1,0,2,433
"64929",1,0,433,129,0,1,2,433
"64930",1,0,433,130,0,1,2,433
"64931",1,0,433,131,0,1,2,433
"64932",1,0,433,132,0,1,2,433
"64933",1,0,433,133,1,0,2,433
"64934",1,0,433,134,0,1,2,433
"64935",1,0,433,135,0,1,2,433
"64936",1,0,433,136,1,0,2,433
"64937",1,0,433,137,1,0,2,433
"64938",1,0,433,138,1,0,1,433
"64939",1,0,433,139,0,1,1,433
"64940",1,0,433,140,1,0,2,433
"64941",1,0,433,141,1,0,1,433
"64942",1,0,433,142,1,0,1,433
"64943",1,0,433,143,0,1,1,433
"64944",1,0,433,144,1,0,1,433
"64945",1,0,433,145,0,1,1,433
"64946",1,0,433,146,1,0,1,433
"64947",1,0,433,147,1,0,2,433
